,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
23589,1119736899,CelebriTHC on Cannabis and Cures,Film & Video,Film & Video,USD,2016-10-15,2350000.0,2016-09-19 17:28:42,0.0,failed,0,US,0.0,0.0,2350000.0
145609,1739618892,Making An EP! You Can Listen To The Demos! (Canceled),Blues,Music,USD,2015-03-12,1000.0,2015-02-10 18:55:04,50.0,canceled,1,US,50.0,50.0,1000.0
279494,491796684,Page cancelled due to setup error (Canceled),Periodicals,Publishing,USD,2012-12-06,10000.0,2012-11-06 18:01:29,0.0,canceled,0,US,0.0,0.0,10000.0
131852,1669157091,Rented to the dead,Comic Books,Comics,GBP,2015-09-21,650.0,2015-08-12 18:26:21,1462.0,successful,63,GB,2275.48,2218.82,986.48
72338,1368178730,Mentoring and editing,Young Adult,Publishing,AUD,2018-01-26,4200.0,2018-01-01 15:50:39,0.0,live,0,AU,0.0,0.0,3306.57
91362,1464295187,LIME SMART LOCK,Technology,Technology,USD,2016-04-15,65000.0,2016-03-01 22:00:20,46974.0,failed,317,US,46974.0,46974.0,65000.0
373776,974676572,Divvy - Divide and Conquer your shopping,Apps,Technology,EUR,2015-04-21,10000.0,2015-03-22 13:37:47,685.0,failed,9,IE,741.22,741.45,10824.03
165826,1843671957,Seeking Wellness,Nonfiction,Publishing,AUD,2015-06-30,3500.0,2015-05-31 14:02:11,955.0,failed,21,AU,730.05,718.59,2633.56
326558,733371982,Live Album Release!,Pop,Music,USD,2014-06-01,3000.0,2014-05-20 00:25:51,5676.0,successful,34,US,5676.0,5676.0,3000.0
223946,2140856103,King's Night - card & board & beer game,Tabletop Games,Games,EUR,2015-09-26,10000.0,2015-08-27 20:59:33,2087.0,failed,43,NL,2405.84,2329.09,11159.97
113090,1574631774,Green Space Environmental Murder Movie Project,Drama,Film & Video,USD,2017-12-03,265100.0,2017-10-19 02:34:44,135.0,failed,3,US,31.0,135.0,265100.0
123451,1626839144,Central State Clothing,Apparel,Fashion,GBP,2015-07-29,750.0,2015-07-09 23:55:48,3.0,failed,1,GB,4.63,4.67,1168.19
150692,1765658940,Cool Serbia Debut EP,Rock,Music,USD,2012-01-15,1000.0,2011-12-21 22:58:42,1124.0,successful,37,US,1124.0,1124.0,1000.0
226576,221760478,BLACK CAT DANCE~~ Novelty Retro Jewelry,Jewelry,Fashion,USD,2014-09-26,444.0,2014-08-24 04:11:27,581.0,successful,21,US,581.0,581.0,444.0
140870,1715362099,Bluebirds by Joe Brondo,Plays,Theater,USD,2015-01-08,7000.0,2014-12-09 22:17:41,7365.0,successful,75,US,7365.0,7365.0,7000.0
233899,258945366,LV Deluge,Fiction,Publishing,USD,2015-05-11,55000.0,2015-03-12 09:18:20,0.0,failed,0,US,0.0,0.0,55000.0
264810,41708153,Life Planner,Product Design,Design,GBP,2015-12-08,6600.0,2015-11-09 17:01:04,2938.0,failed,161,GB,4421.96,4453.34,10004.09
142362,1723446359,"Jupiter IX: A Stop-Motion Animated, Science Fiction Short",Animation,Film & Video,USD,2015-05-22,20000.0,2015-04-22 00:01:04,801.0,failed,7,US,801.0,801.0,20000.0
283572,512766845,The Honest Hustlers Do What You Are Afraid To Do,Fiction,Publishing,AUD,2015-03-01,10000.0,2015-01-30 16:07:19,101.0,failed,2,AU,79.66,79.15,7836.38
187587,1955055363,The Origin of Black Dragon series,Fantasy,Film & Video,USD,2015-12-18,9500.0,2015-11-18 22:06:21,0.0,failed,0,US,0.0,0.0,9500.0
179619,1913705255,Village Films Production Fund for Summer 2010 (Canceled),Narrative Film,Film & Video,USD,2010-05-31,5500.0,2010-04-05 19:58:46,2125.0,canceled,18,US,2125.0,2125.0,5500.0
191487,1974359255,Digital Media Upgrade,Digital Art,Art,USD,2016-09-12,1000.0,2016-07-14 20:51:13,171.0,failed,3,US,55.0,171.0,1000.0
80404,1408855930,Trees and Houses Live Art and Music Collective,Faith,Music,USD,2017-01-31,7000.0,2016-12-22 21:32:27,1184.0,failed,8,US,0.0,1184.0,7000.0
376375,988343862,From the Stands T-Shirt Design,Fashion,Fashion,GBP,2013-08-09,10000.0,2013-07-10 04:25:02,0.0,failed,0,GB,0.0,0.0,15525.54
153889,1782271157,Woodruff's Acoustic Showcase- Live Recording!,Music,Music,USD,2013-02-20,500.0,2013-02-06 07:40:01,510.0,successful,18,US,510.0,510.0,500.0
11458,1057451401,MagBak Case: World's thinnest car mount.,Product Design,Design,USD,2015-04-17,15000.0,2015-03-03 11:04:08,206450.0,successful,3594,US,206450.0,206450.0,15000.0
116194,1590146467,The MeetUp.EatUp App,Apps,Technology,AUD,2016-09-23,20000.0,2016-07-25 01:44:54,5736.0,failed,65,AU,530.22,4380.3,15273.0
311492,656776435,Alone,Shorts,Film & Video,USD,2012-02-19,1500.0,2012-01-10 06:39:19,1886.0,successful,29,US,1886.0,1886.0,1500.0
59626,1303214672,Exotic Custom Wooden Pens,Crafts,Crafts,CAD,2016-07-14,1000.0,2016-06-13 22:31:33,1043.0,successful,16,CA,563.28,810.66,777.24
17358,1088127462,Panic! / Journey of the Emperor / Perspective of Mirrors,Tabletop Games,Games,USD,2017-02-06,16800.0,2017-01-20 15:42:58,1512.0,canceled,59,US,937.0,1512.0,16800.0
114533,1581652913,HOLDr and Twain Wallets,Design,Design,GBP,2017-07-03,500.0,2017-06-23 19:38:27,1838.0,successful,98,GB,1945.06,2370.42,644.84
221729,2129511393,A Part to Play - A Young Adult Novel,Young Adult,Publishing,USD,2012-08-10,2000.0,2012-07-20 01:29:05,2000.0,successful,25,US,2000.0,2000.0,2000.0
231027,24440339,"Lola Sparks ""Those Beautiful Boys"" Music Video & Songrelease",Music,Music,EUR,2017-02-18,5000.0,2017-01-19 09:03:09,781.0,failed,25,DE,267.45,828.56,5304.48
102210,1519326862,Duck Duck KABLAM!,Playing Cards,Games,AUD,2015-05-04,20000.0,2015-04-04 00:10:44,1.0,failed,1,AU,0.76,0.79,15825.29
196632,2001239465,Be A RHYTHM-MAKER for Rhythmically Speaking!,Dance,Dance,USD,2013-08-18,1000.0,2013-07-16 02:21:48,1101.0,successful,17,US,1101.0,1101.0,1000.0
52700,1268109670,40 and Leroy Web Series,Webseries,Film & Video,USD,2012-03-10,6000.0,2012-02-09 20:44:34,6212.0,successful,27,US,6212.0,6212.0,6000.0
42126,1214459099,Meat and Potatoes (Starring Kevin Chamberlin),Shorts,Film & Video,USD,2013-03-23,14708.0,2013-02-21 18:56:53,19220.0,successful,125,US,19220.0,19220.0,14708.0
249420,338603558,Circle Wallet,Product Design,Design,CAD,2016-10-29,3000.0,2016-09-29 19:30:01,102.0,failed,7,CA,30.26,75.93,2233.31
168985,1859575272,Multifamily Apartment development,Woodworking,Crafts,USD,2016-08-20,1200000.0,2016-07-20 03:08:05,0.0,canceled,0,US,0.0,0.0,1200000.0
121142,1615315354,Help us bring fine Southern Italian cooking to your family.,Food,Food,USD,2011-09-29,9611.0,2011-09-01 19:38:02,170.0,failed,3,US,170.0,170.0,9611.0
116478,1591704123,"Jamly, a Subscription Box to keep you Jammin!",Food,Food,USD,2015-09-26,2500.0,2015-08-22 16:25:50,376.0,failed,8,US,376.0,376.0,2500.0
174873,1889307923,TR: Travel Wallet,Product Design,Design,AUD,2016-10-05,2000.0,2016-08-11 01:36:22,5712.8,successful,158,AU,185.38,4330.5,1516.07
155730,1792121743,Live In Letters Text Colorizer,Apps,Technology,USD,2014-11-12,8000.0,2014-09-13 01:12:34,256.0,failed,9,US,256.0,256.0,8000.0
155629,1791548306,Black Belt Brown,Photography,Photography,USD,2013-02-27,3000.0,2012-12-29 18:03:00,0.0,failed,0,US,0.0,0.0,3000.0
96291,1489433720,bandflo world's first marketplace community for entertainers,Web,Technology,USD,2015-02-14,9624.0,2015-01-15 00:22:02,311.0,canceled,10,US,311.0,311.0,9624.0
137664,1699123904,Roaming - Shot on the iPhone 6 Plus,Documentary,Film & Video,USD,2014-10-31,6000.0,2014-10-01 08:27:26,6015.0,successful,115,US,6015.0,6015.0,6000.0
367220,941153900,Hard in Heels,Hip-Hop,Music,USD,2015-04-12,20000.0,2015-03-13 17:09:00,173.0,failed,12,US,173.0,173.0,20000.0
284405,516817972,Ibiza & Formentera Tour & Trail Super-Durable Maps,Nonfiction,Publishing,GBP,2016-01-30,4000.0,2015-12-01 12:22:58,308.0,failed,8,GB,462.89,448.23,5821.15
1360,1006991848,The Cheating Heart: Love or Lust,Drama,Film & Video,USD,2016-04-20,10000.0,2016-03-21 05:53:14,2.0,failed,2,US,2.0,2.0,10000.0
112824,1573060038,"X-PRESSMEN,""  a new short comedy film",Shorts,Film & Video,USD,2013-07-08,35000.0,2013-06-02 21:09:28,130.0,failed,2,US,130.0,130.0,35000.0
331101,756751971,The Chris Knox Benefit Concert,Music,Music,USD,2010-04-01,37500.0,2010-03-30 17:57:00,40555.0,successful,403,US,40555.0,40555.0,37500.0
193833,1986590468,Northern Edge Apparel,Apparel,Fashion,CAD,2015-02-26,5000.0,2015-01-27 20:29:42,1.0,failed,1,CA,0.8,0.8,4015.74
36030,1182863591,A Day of Rainbow Rex,Product Design,Design,USD,2016-12-16,10000.0,2016-11-22 15:04:36,565.0,canceled,4,US,0.0,565.0,10000.0
281837,50389003,Guid'em,Video Games,Games,USD,2014-03-01,6000.0,2014-02-05 21:18:40,0.0,failed,0,US,0.0,0.0,6000.0
293428,563533394,Kegged homebrew for all!,DIY,Crafts,USD,2014-09-04,440.0,2014-08-08 19:46:34,586.0,successful,17,US,586.0,586.0,440.0
273559,461624628,"""I Create My World"" - a lovely little nugget of happiness!",Children's Books,Publishing,USD,2013-05-23,4833.0,2013-04-18 18:45:07,4850.0,successful,32,US,4850.0,4850.0,4833.0
371612,963580261,OCONOMOWOC,Narrative Film,Film & Video,USD,2012-07-29,14793.0,2012-07-10 12:49:02,16174.0,successful,191,US,16174.0,16174.0,14793.0
37604,1190815890,Development Hell,Webseries,Film & Video,USD,2012-05-20,13500.0,2012-04-20 00:24:47,2774.0,failed,30,US,2774.0,2774.0,13500.0
57677,1293506552,Fantasmagoric Ceramics,Ceramics,Art,USD,2015-05-23,2000.0,2015-04-23 03:06:15,0.0,failed,0,US,0.0,0.0,2000.0
237565,277703663,"Sharing magic, peace, Love through spiritual art and tarot",Illustration,Art,USD,2017-02-22,1000.0,2017-01-23 17:49:03,991.0,failed,17,US,275.0,991.0,1000.0
69850,1355587481,Bellwether - The School of Wizards,Tabletop Games,Games,USD,2014-04-24,2000.0,2014-03-25 21:56:03,2616.0,successful,54,US,2616.0,2616.0,2000.0
317498,687283471,The Good Guys,Documentary,Film & Video,CAD,2016-10-10,856000.0,2016-08-23 15:04:35,0.0,failed,0,CA,0.0,0.0,650159.5
234592,262585612,Walking in,Documentary,Film & Video,EUR,2014-11-21,3000.0,2014-10-22 07:34:02,10.0,failed,1,NL,12.8,12.42,3726.62
106592,1541709768,Help Lowlands record an album!,Music,Music,USD,2011-06-01,500.0,2011-04-02 22:50:23,1237.0,successful,42,US,1237.0,1237.0,500.0
336555,784192097,leashpal,Product Design,Design,USD,2015-04-09,1200.0,2015-03-10 18:48:09,16.0,failed,2,US,16.0,16.0,1200.0
270817,447964025,Goodnewspaper - A printed newspaper full of good news,Periodicals,Publishing,USD,2017-04-13,26500.0,2017-03-14 15:02:09,55836.0,successful,1439,US,27424.0,55836.0,26500.0
269874,443199339,Mini Michigan Photo Tours,Places,Photography,USD,2014-10-12,500.0,2014-08-28 17:35:22,5.0,failed,1,US,5.0,5.0,500.0
10630,105344963,Zombie Squirrel needs patching up and we need your help!,Crafts,Crafts,USD,2012-08-29,2000.0,2012-08-14 14:16:06,2506.08,successful,56,US,2506.08,2506.08,2000.0
339888,801257966,Cul-de-Sac: Making Music in the Middle of Nowhere,Documentary,Film & Video,USD,2013-11-11,150000.0,2013-10-16 05:20:36,1252.0,failed,3,US,1252.0,1252.0,150000.0
18401,1093427760,Then Again,Fiction,Publishing,USD,2013-10-22,2000.0,2013-08-23 15:58:08,417.0,failed,12,US,417.0,417.0,2000.0
65639,1333788306,Bubbles On The Run,Mobile Games,Games,AUD,2016-12-29,15000.0,2016-11-29 04:23:05,76.0,suspended,2,AU,41.84,54.89,10832.67
219846,2119826301,Tidal Waves Gift Shop,Art,Art,USD,2017-10-24,10000.0,2017-09-24 23:54:33,1.0,canceled,1,US,1.0,1.0,10000.0
363981,924562150,V-Picks Guitar Picks - Handmade in USA,Design,Design,USD,2012-06-02,10000.0,2012-05-03 21:31:58,3710.0,failed,121,US,3710.0,3710.0,10000.0
8206,1041473111,Rosie - Short Film,Drama,Film & Video,GBP,2016-10-08,350.0,2016-09-20 10:45:28,35.0,failed,4,GB,0.0,42.83,428.28
14048,1070636933,Reaper's Blood Hot Sauce,Small Batch,Food,USD,2015-09-07,11000.0,2015-08-08 02:44:08,0.0,failed,0,US,0.0,0.0,11000.0
157486,1801091197,She Had Many Faces: The Life and Work of Juanita Guccione,Documentary,Film & Video,USD,2011-09-20,6000.0,2011-08-01 01:04:02,1200.0,failed,22,US,1200.0,1200.0,6000.0
274688,467691693,How Film Saved the West,Documentary,Film & Video,USD,2016-06-16,30000.0,2016-05-17 00:33:16,90.0,failed,4,US,90.0,90.0,30000.0
127686,1648156443,The Door To Freedom,Fiction,Publishing,USD,2012-09-28,800.0,2012-08-14 00:57:36,0.0,failed,0,US,0.0,0.0,800.0
12197,1061117582,"Ancien Soleil: Passion, Conception, Design, Style that Last.",Accessories,Fashion,AUD,2015-12-10,15000.0,2015-11-10 02:33:48,1783.0,failed,8,AU,1256.55,1286.16,10820.17
211345,207711815,The Adventures of Egaro and Vordek RPG,Video Games,Games,GBP,2015-06-30,140.0,2015-05-31 18:43:37,144.0,successful,2,GB,220.19,224.98,218.73
52579,1267498603,The Zombunny Project,Video Games,Games,USD,2014-04-21,500.0,2014-03-22 04:12:22,545.0,successful,28,US,545.0,545.0,500.0
342709,8158547,LIBERTY - A short film about choices and courage.,Shorts,Film & Video,USD,2014-10-09,6000.0,2014-09-09 19:14:30,7445.0,successful,95,US,7445.0,7445.0,6000.0
340764,805723736,Kimachi  | New EP - Need Your Help!,Punk,Music,USD,2015-02-10,1000.0,2015-01-02 16:03:00,1320.0,successful,26,US,1320.0,1320.0,1000.0
250643,34487292,Bunnies Unbound: The Exhibition.,Art,Art,AUD,2014-04-10,475.0,2014-03-27 10:12:22,1515.33,successful,40,AU,1387.97,1422.98,446.05
354179,874455261,ESSEN,Tabletop Games,Games,USD,2014-06-23,10000.0,2014-06-05 04:35:23,11068.0,successful,207,US,11068.0,11068.0,10000.0
188870,196102990,"?Micah Van Hove's ""Sleepwalking"" ?",Documentary,Film & Video,USD,2010-05-14,1500.0,2010-04-13 12:44:29,1608.0,successful,31,US,1608.0,1608.0,1500.0
35924,1182326667,- The Slatewood Lamp Collection -,Product Design,Design,USD,2015-01-07,5000.0,2014-11-24 06:02:16,15916.0,successful,46,US,15916.0,15916.0,5000.0
71250,1362753048,South of Black Drink Crier,Narrative Film,Film & Video,USD,2010-11-06,1000.0,2010-10-06 19:53:13,0.0,failed,0,US,0.0,0.0,1000.0
101921,1517936985,"bèSPHERE, Luxury Marble Ice from Italy",Design,Design,EUR,2016-05-20,3000.0,2016-04-20 10:54:47,1882.0,failed,37,IT,2130.22,2111.4,3365.68
332996,766329675,Re- Brand 'thehikinginitiative.com',Web,Technology,USD,2016-04-13,200.0,2016-03-23 16:17:40,56.0,failed,4,US,56.0,56.0,200.0
39965,1203278057,"Brantwerck; Outdoor Grilling, the Dutch way",Food,Food,GBP,2014-04-13,114000.0,2014-03-14 08:10:52,7449.0,failed,83,GB,12383.98,12520.38,191612.74
338110,792253809,Reaching For It - The Long Way to Everest,Documentary,Film & Video,CAD,2015-02-26,500.0,2015-01-27 23:45:29,628.0,successful,17,CA,504.53,504.38,401.57
242113,301416363,Vibe Tyrant: the Sci Fi Art of Donchatz,Art Books,Publishing,USD,2017-04-04,6000.0,2017-03-07 17:12:08,396.0,failed,10,US,130.0,396.0,6000.0
300507,600184913,Go Phone Yourself! - Original Revue,Theater,Theater,USD,2011-05-10,1000.0,2011-04-25 20:34:01,1327.0,successful,22,US,1327.0,1327.0,1000.0
122379,162150398,PanoBlast 360 Virtual Reality six-camera gear,Product Design,Design,USD,2017-03-27,400.0,2017-03-20 16:14:43,2.0,failed,2,US,0.0,2.0,400.0
211650,2078807763,Villa Lena here I come!,Conceptual Art,Art,USD,2016-03-31,2000.0,2016-03-02 18:55:31,200.0,failed,6,US,200.0,200.0,2000.0
324071,720606546,Beyond The Plastic,Photography,Photography,USD,2013-03-21,380.0,2013-02-20 00:22:55,52.0,failed,3,US,52.0,52.0,380.0
333560,769168253,Help Trophywife Go On Tour,Music,Music,USD,2011-06-04,1000.0,2011-03-25 01:37:36,1082.0,successful,18,US,1082.0,1082.0,1000.0
323046,715287894,General Aviation Pilots - find great planes to rent,Flight,Technology,USD,2015-06-29,22000.0,2015-05-30 00:28:26,608.0,failed,9,US,608.0,608.0,22000.0
282387,50677284,Hope Is Growing t-shirts promote early detection,Apparel,Fashion,USD,2014-12-03,2489.0,2014-11-03 23:11:49,0.0,failed,0,US,0.0,0.0,2489.0
139113,1706675506,Santa Claus Down! Christmas book / Christmas movie script,Mixed Media,Art,USD,2014-12-19,3500.0,2014-11-24 04:19:58,0.0,failed,0,US,0.0,0.0,3500.0
203097,2034225044,BREAK BLOSSOM CD and Vinyl,Rock,Music,USD,2012-04-04,1600.0,2012-03-15 17:29:53,1815.0,successful,27,US,1815.0,1815.0,1600.0
98911,1502082494,Denali National Park Artist Residency - Summer 2015,Mixed Media,Art,USD,2015-05-07,1850.0,2015-04-07 04:26:59,3795.0,successful,34,US,3795.0,3795.0,1850.0
96646,1491044741,Direction & The Exchange,Shorts,Film & Video,USD,2013-12-12,5000.0,2013-11-12 23:56:27,5003.99,successful,108,US,5003.99,5003.99,5000.0
286797,528952029,Lovare Homestead: a Tiny House Community,DIY,Crafts,USD,2015-06-22,12000.0,2015-05-16 05:47:47,12192.55,successful,35,US,12192.55,12192.55,12000.0
159901,1813183103,Luff (Canceled),Narrative Film,Film & Video,USD,2012-07-08,11000.0,2012-05-09 02:58:43,0.0,canceled,0,US,0.0,0.0,11000.0
309622,646967312,"Frkwys: Excepter 12"" (a future now series)",Indie Rock,Music,USD,2009-08-14,2400.0,2009-06-05 14:07:58,3963.0,successful,59,US,3963.0,3963.0,2400.0
208888,2064442929,Retros On Canvas - Online Sneaker Artshow,Mixed Media,Art,USD,2016-07-16,2500.0,2016-06-16 18:43:28,40.0,failed,2,US,10.0,40.0,2500.0
187139,1952685034,Partner with THE FOLX!,Music,Music,USD,2016-07-15,2000.0,2016-07-07 08:19:20,2130.0,successful,36,US,200.0,2130.0,2000.0
262535,405364918,Rent a Garden,Farms,Food,USD,2014-09-03,40000.0,2014-08-04 18:44:35,5.0,failed,1,US,5.0,5.0,40000.0
22164,111234357,"lykta, lycka [light, happiness]",Documentary,Film & Video,USD,2015-07-03,1870.0,2015-06-12 15:42:43,1912.0,successful,51,US,1912.0,1912.0,1870.0
199953,2018164349,Making the gnome cool again - bringing GnoMe back!,Product Design,Design,AUD,2017-03-02,35000.0,2017-01-31 10:09:54,546.0,failed,8,AU,112.52,413.32,26495.08
128901,1654391592,Redneck Life,Fashion,Fashion,USD,2014-06-28,10000.0,2014-05-29 02:52:42,1185.0,failed,14,US,1185.0,1185.0,10000.0
68835,1350329089,The Manual To Life Project: What I wish I knew before twenty,Publishing,Publishing,CAD,2016-11-11,35000.0,2016-09-27 11:42:19,125.0,failed,2,CA,94.9,92.65,25943.22
303921,617529399,"VITAL FORCES – FOOD IN CONTEXT, a book about food culture",Art Books,Publishing,EUR,2018-01-31,10000.0,2017-12-21 16:58:27,854.0,live,7,DE,0.0,1036.5,12136.95
67517,1343616149,Sympathy for the Devil: Fall of the Mourning Star (Canceled),Comics,Comics,USD,2013-07-03,6500.0,2013-06-03 20:26:11,245.0,canceled,6,US,245.0,245.0,6500.0
371905,965085161,VOTA House Party Tour Contest for Isaiah Kilgore (Canceled),Indie Rock,Music,USD,2011-03-21,25.0,2011-02-19 04:34:35,0.0,canceled,0,US,0.0,0.0,25.0
361305,911095756,AirBolt: The Truly Smart Travel Lock.,Gadgets,Technology,AUD,2015-12-12,50000.0,2015-10-28 08:42:08,202306.0,successful,1633,AU,146339.38,144164.47,35630.3
158370,180555392,Tides & Timber- The First Instant Film Timelapse,Nature,Photography,CAD,2015-07-10,2376.0,2015-06-09 14:45:15,1453.0,failed,27,CA,1166.2,1143.55,1869.98
338729,795565417,Lampworking Studio,Glass,Crafts,USD,2014-10-29,4000.0,2014-09-19 23:20:47,250.0,failed,3,US,250.0,250.0,4000.0
69927,135594666,My Steady Boom- Video stabilization and control re-imagined.,Product Design,Design,USD,2016-11-03,10000.0,2016-10-04 01:02:36,2023.0,failed,10,US,0.0,2023.0,10000.0
293275,562826437,LEVITATING X: Levitate Everything,Design,Design,USD,2017-04-18,35000.0,2017-03-14 19:02:00,41697.0,successful,167,US,11275.0,41697.0,35000.0
123805,1628539445,Baked Goods For Baked People,Food,Food,USD,2017-05-18,300.0,2017-04-18 06:12:51,475.0,successful,4,US,300.0,475.0,300.0
366832,939181424,6 Keys 4 Success in 2018,Playing Cards,Games,USD,2018-01-28,2000.0,2017-12-29 20:19:22,0.0,live,0,US,0.0,0.0,2000.0
110573,156187231,Inspire Ur Self Dance Showcase,Dance,Dance,GBP,2013-03-27,700.0,2013-02-05 22:59:01,1.0,failed,1,GB,1.57,1.51,1060.01
85141,1433035761,Mexico creates // Make 100 Cross-stitch notebooks,Product Design,Design,MXN,2017-11-23,10000.0,2017-11-03 16:01:01,4278.0,failed,11,MX,81.82,229.8,537.17
61967,1315129557,Unreasonable Doubt: A Short Film,Shorts,Film & Video,USD,2014-03-17,250.0,2014-03-03 22:30:49,570.0,successful,11,US,570.0,570.0,250.0
345969,832317424,Chafe Safe Anti-Chafing Patches  #whychafe?playitsafe,Apparel,Fashion,USD,2016-02-01,65000.0,2015-12-18 18:51:09,0.0,failed,0,US,0.0,0.0,65000.0
172869,1879249811,Femme-Fatale Lingerie; sophisticated vintage inspiration!,Apparel,Fashion,GBP,2016-12-20,5000.0,2016-11-22 10:35:21,28003.5,successful,277,GB,4623.65,34302.46,6124.67
306678,631831448,Third Records: The Social Album,Hip-Hop,Music,USD,2012-12-29,3000.0,2012-11-29 09:26:17,100.0,failed,1,US,100.0,100.0,3000.0
94441,1480164204,MEN IN SUITS: The Godzilla Interview,Narrative Film,Film & Video,USD,2010-09-08,9000.0,2010-07-24 18:40:57,2099.0,failed,36,US,2099.0,2099.0,9000.0
33812,1171728628,"Moonie Garcia's ""Apples and Monsters"" Project",Painting,Art,USD,2011-07-28,1790.0,2011-06-28 13:17:38,927.0,failed,12,US,927.0,927.0,1790.0
253693,36024789,Get Yummy Yammy Sweetpotato Dips Ramped Up for Whole Foods,Food,Food,USD,2012-05-12,6000.0,2012-04-10 14:54:23,6136.0,successful,90,US,6136.0,6136.0,6000.0
130655,1663334278,The best burger ever,Food,Food,USD,2014-09-14,10000.0,2014-08-20 21:52:45,0.0,failed,0,US,0.0,0.0,10000.0
29636,1150642096,Making our way to the Venice Biennale,Sculpture,Art,CAD,2015-03-28,8200.0,2015-01-27 18:21:00,8624.0,successful,84,CA,6928.39,6820.63,6485.29
257435,379057952,PROBATION - A PLAY ON FREEDOM AND REDEMPTION (Canceled),Theater,Theater,GBP,2015-09-03,5000.0,2015-08-24 15:49:26,0.0,canceled,0,GB,0.0,0.0,7613.13
